,AK5,C12orf75,CAMKK1,CD1C,CD38,CHSY1,CLEC10A,CYB561,DDIT4,DHRS13,DTYMK,EPHX2,FKBP4,GHRL,GNG2,GPCPD1,GZMB,ID3,IL13RA1,IL1B,LLGL2,MEGF6,MS4A3,MUM1,NPEPL1,NR1D1,NR1D2,NSUN3,PARP2,PDK1,PER1,PGPEP1,POLH,REM2,SH2D1B,SLPI,STIP1,SYT11,TCN1,TIAM2,ZNF438,target
GSM968924,9.226289728,8.932510402,4.600717063,9.041652118,8.452403548,11.44863142,5.460009229,9.126724866,10.68883406,9.812982866,8.202009311,9.983755579,5.435274765,9.808454823,8.057240224,11.45170218,13.64753894,10.09457865,12.54352059,12.14502232,7.535804307,8.402514893,5.440164807,8.768016977,12.82064882,8.612266255,9.231733699,7.075562428,9.094309739,9.397253525,8.192653341,9.231490598,7.983847752,3.780979044,6.685348006,9.269290067,6.653300857,5.89148685,7.349583477,9.1608525,11.02183956,4:00
GSM968925,9.601745584,9.355886199,4.499329622,9.68661745,7.930024535,11.18283987,5.988602823,9.20215097,11.28271399,9.713573244,9.066258978,10.08394096,5.891236259,10.05552186,7.944881105,11.88630077,13.97549756,10.5205352,12.48674954,12.16724585,7.848747754,8.464468967,6.144648314,9.034940057,12.1901118,8.05591102,9.006186873,7.484808271,9.204129117,9.911169071,8.391274729,9.150420833,7.441216048,4.33775277,7.32953685,10.07087513,6.654228658,6.036873353,8.284613726,8.921497638,10.76656396,7:00
GSM968926,8.93724126,9.250142341,4.600135327,9.169309368,8.430829072,11.28923158,5.398086591,9.06123591,11.21615683,9.791482341,8.447750872,9.821016952,5.55486107,9.985513402,8.380762114,11.78048183,14.25697074,10.00564718,12.7999906,12.33069943,7.540669569,8.11781602,5.511882949,8.916551828,12.7629247,8.312509126,9.357682916,7.240845886,8.688464776,9.516791645,8.394028506,9.306613542,7.802631336,4.227985437,7.267164817,9.373190736,6.759293822,6.132248514,7.726850817,9.116919242,10.75741612,10:00
GSM968927,8.41944203,9.06895475,4.36220093,9.348276633,8.407349381,12.14570808,5.598937435,8.937956526,10.34660597,10.73981975,8.150943012,9.320489613,5.655226365,10.08761597,8.363943805,11.53518146,13.82244548,10.01028849,13.4541767,13.08176967,7.368404158,8.266646397,5.667041427,8.729026892,12.80892291,8.202451299,8.972548358,7.049163848,8.890150823,9.279548056,8.181439275,9.262342992,7.579863494,4.521186738,6.855644402,9.731444324,6.748289876,6.009867853,8.043944244,9.422785199,11.68081651,19:00
GSM968928,9.169081049,9.382065691,5.58047627,9.268318756,8.406405059,12.39478737,5.671315942,10.32519447,10.60278515,11.20783783,8.412813621,10.16275511,5.742869328,10.44713421,7.85338161,11.535705,13.55802073,9.805572737,13.1531179,13.49437884,8.061492233,8.743419916,5.28448653,9.257077009,12.51416107,9.126482758,8.905278202,7.428163985,11.101605,9.896927294,7.920273773,9.439133693,7.751797318,5.05478867,6.224327387,10.01182436,8.065971966,6.472404302,7.465400312,9.330538351,11.66323953,14:44
GSM968929,9.304117136,9.341892176,5.158590063,9.213293161,8.330460506,12.66884588,5.515471628,10.15859311,10.35681485,11.61491293,8.258292207,10.14404444,6.004943564,10.4537802,8.062602091,11.74441467,12.93088058,10.03176622,13.08286676,13.76811938,7.710625546,8.600228818,4.984839691,9.044038861,12.46909465,8.791789281,8.873500291,7.813306653,10.84208014,10.04234874,7.716789948,9.253362989,7.601441277,4.493104213,5.68418499,10.76347866,7.41202782,6.225468277,7.606471193,9.246723003,11.80698975,17:41
GSM968930,9.398788105,9.217659146,4.977150377,9.369565843,8.427411042,12.62211826,5.846035557,10.20979703,10.19342417,11.62367664,8.361454021,10.43848518,5.961684245,10.34925856,7.645011515,11.21291021,13.19854132,9.894617445,12.95792883,13.5402412,8.238223047,8.689174848,4.49726517,9.07515748,12.43019847,9.577366798,8.911810633,7.430641704,11.42417666,9.773361794,8.10598629,9.494610541,7.660828784,5.211505631,5.612076048,10.30547096,7.381110544,6.190207972,7.148262444,9.233666848,11.6785887,20:40
GSM968931,9.537581479,9.104917291,5.169488235,9.088460755,8.499938863,12.4035319,5.577662885,10.36430664,9.77784302,11.40353353,8.225902416,10.55235124,5.499677777,10.13440396,7.66637534,11.28879084,12.594153,9.953955533,12.77869911,13.32985424,7.962426901,8.713037732,4.56169056,9.16257455,12.56504832,9.569308974,8.985674156,7.433272173,11.52031363,9.797395847,8.149555891,9.419950707,7.70780414,4.269599358,5.059492436,10.48749813,7.426795229,6.173454392,7.010203003,9.169772352,11.67693898,23:40
GSM968932,9.417122202,9.111126465,5.288422694,9.138762229,8.40274006,12.13045556,5.741071328,10.32924555,9.981422846,11.09338401,8.335441743,10.58118356,5.629823305,10.22102161,7.764024391,11.47695887,12.54777548,10.00843359,12.55385155,13.11114267,7.984729093,8.789469388,4.827489379,9.06365157,12.54522701,9.453774741,9.128661881,7.308130364,11.19372325,9.915293205,8.115133031,9.492731628,7.752234703,4.527883042,4.721872663,10.67316124,7.379335362,6.055839504,6.881028038,9.156447245,11.48782604,2:40
GSM968933,9.289797569,9.338877291,5.352035558,8.978961573,8.401844667,11.93799515,5.487038502,10.12991662,11.15186061,11.1635149,8.502920761,10.69038108,6.244184817,10.31913239,7.749413681,11.1242116,13.00999495,9.829437563,12.70548998,12.97645489,7.982985534,8.750400815,4.937499547,9.33255935,12.54777548,9.207204619,9.002187576,7.480642766,10.76158996,9.867630099,8.585900284,9.658248711,7.750925845,4.726502245,5.326578541,10.67723955,7.658827743,6.31237384,7.075134927,9.20046942,11.40453251,5:40
GSM968934,8.823738068,9.55733952,5.979202693,8.750400815,8.549705243,11.91503113,5.380135218,9.981422846,11.08477883,11.09855768,8.264180697,9.963609937,5.605824872,10.82385681,8.350903748,11.13952918,13.53215888,9.747126734,13.01988504,12.81963106,8.147733813,8.742752676,4.701587535,9.038758828,12.7678734,8.662891048,8.688240707,7.679175393,11.52929477,9.748555932,8.155027789,9.515473615,7.367273589,4.396544863,6.194881506,10.50995969,7.160715109,6.250929858,7.376454665,9.447269706,11.35863863,11:40
GSM968935,9.183569697,9.388326466,5.732761594,9.00806742,8.32566096,12.20852425,5.688731705,10.09362032,10.54317501,11.43315228,8.368489996,10.06288566,5.982862518,10.54983339,8.303563349,11.49464404,13.51347726,9.83088552,12.90304481,13.34224585,7.959775137,8.742752676,4.594341614,9.278773762,12.53747939,8.556065798,8.82121566,7.656207416,11.12376173,9.842465478,7.932494707,9.580781091,7.447705809,5.113829215,6.178909135,10.60201185,7.492119074,5.974595225,7.438527101,9.182569939,11.60294646,14:40
GSM968936,8.886182678,9.402070854,5.543299289,9.056232504,8.596798549,12.51833509,5.716956323,9.971334968,10.56157873,11.95233458,8.372391577,10.2577573,5.846980696,10.39011376,8.12932525,11.36111249,13.28112557,9.859552245,12.99363925,13.80879037,8.201352908,8.918918195,4.501306321,9.233666848,12.56592772,8.90738762,8.964263428,7.262463068,10.62644908,9.753330267,8.251464935,9.830321122,7.465838748,5.141926381,6.039049311,10.26038128,7.633224887,6.174653196,7.422583108,9.498535654,11.89127479,17:40
GSM968937,9.20744874,8.760255521,4.934646032,8.828002754,8.808647527,11.80467989,5.125454271,9.665844385,10.56085772,10.10747669,8.28977561,9.606076655,5.228965776,10.47411589,8.570468675,11.01881743,13.6307541,9.756125155,13.13352422,12.83358932,7.730359705,8.128438927,5.861778539,8.89640803,13.02757834,8.513687126,8.712810379,7.695639871,8.729266508,9.085308463,7.571756841,8.924499705,7.633224887,3.764431005,6.961885292,9.582407469,7.033451505,5.989331345,7.600544463,10.30411476,11.16621273,16:16
GSM968938,9.141686827,9.090660728,5.071215295,8.593112287,8.781585407,11.85666318,4.442743191,9.690161625,10.58890673,10.27317675,8.522661557,9.645192077,5.245270587,10.09059602,8.693614966,11.13220449,14.06373631,9.898989571,12.74097938,13.00672484,7.664609858,7.761222777,6.097773173,9.231968724,12.78737515,7.822004616,8.479506168,7.727071643,9.46525871,9.07492534,7.451902278,9.16619091,7.395569796,4.085064177,7.408454484,10.0604153,6.869221041,5.962411271,7.480440121,9.912354061,11.21336031,19:15
GSM968939,9.419950707,8.490082195,4.299560454,8.732526028,8.492886114,11.83358927,5.253146211,9.660150589,9.870720023,10.37934431,8.25459384,9.637806452,5.297711743,9.981128981,8.374430927,10.71860678,13.53350149,9.766034768,13.02318459,12.80697833,7.403582559,8.389178516,5.127571698,8.987075143,12.85658373,8.474276897,8.539201757,7.251872454,9.288013796,9.087010414,7.70780414,8.893138746,7.471986307,3.294693419,6.777170653,9.423042222,7.105746121,5.778023696,7.355139489,9.79993405,11.22673247,22:15
GSM968940,9.493006945,8.575941547,4.750009979,8.740420954,8.65965802,11.65052055,5.20157424,9.781209816,10.46434101,10.45449144,8.535268868,9.815238709,5.309932204,9.835767221,8.167816448,10.67908445,14.08745745,10.02517311,12.70261954,12.74787345,7.918315948,8.200668751,4.962435579,9.227795587,12.85953975,8.624060261,8.407349381,7.275270137,9.275020436,9.077307956,7.977309145,9.170012889,7.676780615,3.235308318,7.441003064,9.508671146,7.186712296,6.104318571,7.358064227,10.02997861,11.15232346,1:16
GSM968941,9.497761755,8.24160725,4.420804674,8.924022919,8.352283522,11.55407161,4.968473627,9.507879645,9.641396268,9.857233051,8.132002308,9.980514499,4.931894443,9.984353893,8.495635384,11.30783952,12.54692914,9.746541883,12.81871879,12.51998091,7.144804564,8.313214859,5.443641112,8.636664726,13.01210898,8.960488489,8.893138746,7.415645334,9.078026975,9.394684373,7.965596307,8.753861409,7.668147402,3.282492534,6.103600032,9.665844385,6.855870966,5.668300117,7.086404673,9.851207962,10.89899114,4:15
GSM968942,9.0567012,8.190161568,4.091587915,8.505235185,8.337932437,11.40056159,5.101439275,9.536759263,10.97968495,9.941710508,8.239546558,9.882394756,4.869475767,10.29720501,8.630038197,11.14705892,13.12031732,9.83547554,12.76692821,12.48933655,7.47888703,8.008215333,5.379338864,8.702191867,12.98946401,8.629143637,8.820067479,7.224544725,9.359726157,9.21155675,8.07618596,8.897575703,7.602986217,3.166086222,6.356439351,9.747688224,6.691345973,5.649467044,7.504905079,9.992789469,10.9609382,7:15
GSM968943,9.250142341,8.60066721,5.201323436,8.90457325,8.513017455,11.47751123,5.191809826,9.311925905,11.10782041,10.00723929,8.449817332,9.332305862,5.203466155,10.7205417,8.707511025,11.16397184,13.72292254,10.04453531,13.12384596,12.55209385,7.733642128,8.005787482,6.1375521,8.594748499,12.90205345,8.249449342,8.779740127,7.710625546,8.896855844,9.404356665,8.117589056,8.831740187,7.449037309,3.953983873,7.43108106,9.913839107,6.785914026,5.815041927,8.009999081,10.13120729,10.91480306,10:20
GSM968944,9.107075877,8.71372097,5.084285436,8.841717129,8.76257085,11.65938237,5.041336809,9.608528853,10.73781235,10.51489375,8.414920544,9.359726157,5.436523417,10.56814506,8.577990961,10.88100571,13.95645226,10.03630676,13.13100828,12.72085225,7.990262287,8.170537689,5.72312317,8.830159474,12.99363925,8.356176232,8.738526971,7.436537604,8.999005695,9.268318756,7.741040618,9.048161884,7.446998351,3.990831584,7.555533622,9.722533394,7.142133134,5.838062977,7.942698527,10.43222521,11.18515093,13:15
GSM968945,9.090660728,8.528617639,4.934373026,9.093321583,8.911581659,11.86863577,5.002698837,9.611831565,10.53356175,10.88918157,8.517823948,9.43399557,5.738608636,10.73781235,8.553165076,10.97927268,13.74719268,9.625183092,13.37735668,13.1405604,7.774932174,8.37554442,5.701568104,8.862211068,13.05859931,8.416952178,8.806099269,7.667687887,8.795245281,9.191839855,7.708940065,9.213784962,7.650077524,3.953983873,7.264271357,9.753890594,7.405594012,6.208710785,7.771994019,10.50577482,11.43315228,16:15
GSM968946,9.057909955,8.408966013,4.4456471,8.894063766,8.434072261,11.97829124,5.294246575,9.388852111,10.10617711,10.63187527,8.461760899,9.343673272,5.263319367,10.40332809,8.472864763,11.13538309,13.75456098,9.817794367,13.42243035,13.00888753,7.697362393,8.2275362,5.649936366,8.946285463,13.01424519,8.387822721,8.512341711,7.428163985,8.8814323,9.198745632,7.679598242,9.03204743,7.606688894,3.606060397,7.256837059,9.71134156,7.080781836,5.999328315,7.663044427,10.28595788,11.38421434,19:15
GSM968947,9.299787405,9.393673292,4.894353737,8.684830257,9.20340974,11.18376955,4.878107382,9.804144063,10.1040142,10.34792715,8.236835524,9.455650334,5.296645812,10.6753986,8.677925382,10.61759538,14.12443073,9.802421487,13.09867795,12.71212485,7.597902984,7.528100919,6.305539172,8.769869585,13.02318459,8.687324732,8.6723262,7.788365401,8.760956881,8.459491115,7.659289364,8.869520474,7.396034072,2.991141162,7.25751636,9.925674036,7.006381053,5.725665289,7.879481108,10.31843701,11.05358193,15:15
GSM968948,8.973749909,8.905752451,4.981604095,8.899916721,8.773114484,11.40501094,5.009439076,9.704728838,10.26563093,10.37967621,8.103733079,9.514469504,5.06841994,10.58601978,8.988046144,10.63811776,13.33224281,9.678118206,12.83451881,12.65124392,7.436092207,7.592630496,6.490707073,8.58770988,13.24803315,8.71165376,8.401610357,7.644342731,8.562892145,8.533886037,7.889897406,8.734575529,7.327752024,3.221563006,6.519645637,10.14122596,6.930661308,5.666288701,8.028050054,10.11420888,11.00702339,18:15
GSM968949,9.312936962,8.52059082,4.39095076,9.150888492,8.887639889,12.11619717,5.325775117,9.544923937,9.92867089,10.44120433,8.349068622,9.38234143,5.49243426,10.48608659,8.387365956,11.20972343,13.69869609,9.778138527,13.38107431,13.33224281,7.60471601,8.029165728,6.064950682,8.826601138,12.90304481,8.603646647,8.548296101,7.619189263,8.756615095,9.154495521,7.723334061,8.747390598,7.702113139,3.730296139,7.233892802,10.10960381,6.96372,6.140644812,8.017832695,10.0860647,11.42113727,21:15
GSM968950,9.32150328,8.269338292,4.373618475,9.057909955,8.700322115,11.77173371,5.160398884,9.588243415,9.62190535,10.07266829,8.089969279,9.617312196,5.391754474,10.09698647,7.994043126,11.34483652,12.9654411,9.609650473,12.96435714,12.93924467,7.414246662,7.95186281,5.635764197,8.902473335,13.03646439,8.827291189,8.733228176,7.5863081,9.632680397,9.247470128,7.638194054,8.81142884,7.679175393,3.250887936,6.856101244,9.68661745,6.828706046,6.097073945,7.561165084,9.655001903,11.12604735,0:15
GSM968951,9.386511339,8.354615744,4.453432274,8.987313909,8.679049845,11.94914091,5.270200905,9.732301574,9.906774105,10.25314199,8.38418133,9.90390633,5.063794718,10.20686144,8.175578711,11.37833175,13.34982631,9.707731114,13.03535253,13.06741605,7.585229832,8.223405953,6.234753891,8.843838376,12.77068218,8.844300184,8.960488489,7.682717244,8.933463727,9.40918234,7.85771069,9.058627216,7.809591678,3.907884347,6.780841246,9.915886768,6.896246561,6.222196143,7.977979036,10.11363257,11.36011826,3:15
GSM968952,9.441724787,8.219094265,4.788188774,9.004325435,8.550643252,11.80760444,5.417459553,9.457545816,10.52697046,9.861284657,8.43222383,9.718647895,5.542022309,10.43360659,8.141931715,11.51715889,13.31465263,9.732000651,13.18099893,12.79515774,7.482382605,8.351810461,5.84553941,8.754090188,12.67819474,8.680000548,9.022991038,7.48303947,9.035915201,9.280851381,8.482633311,8.974444904,7.580544704,4.006426654,6.784992601,9.960287575,6.878079763,6.057507468,7.757480818,9.949770264,11.0834278,6:15
GSM968953,9.411957662,8.426929936,4.99664726,8.947452286,8.77834985,11.77403867,5.171447392,9.354882359,11.26521666,9.824691804,8.593112287,9.640849493,5.498359197,10.48288742,8.129099957,11.63395185,13.77718903,9.8064115,13.46207038,12.75995469,7.672569923,8.328368588,5.631402893,8.858524998,12.84651594,8.522885879,8.756367309,7.7828146,8.938440721,9.436818976,8.02169441,8.970470828,7.688378344,4.23396535,7.333961822,9.887946403,6.982041443,6.152836517,7.564667473,10.10370746,10.98094122,9:15
GSM968954,9.217659146,8.524525773,5.397297956,8.735755908,9.000536707,11.82268896,4.906229345,9.554976554,11.31310474,10.28891368,8.485812864,9.296255889,5.400394161,10.70983437,8.380762114,11.19826179,14.25335873,9.78094152,13.55385437,12.98734417,7.846951032,8.237767376,6.246809299,9.009735535,13.00555125,8.194181846,8.339504112,7.757032353,8.895658213,9.318736765,8.192436547,9.100284645,7.634539335,3.81839696,7.828093242,9.992789469,6.934122665,6.262848506,8.06482191,10.61035255,11.30306425,12:15
GSM968955,9.076600579,8.630725746,5.061923221,9.009237255,9.208902392,11.80115988,5.376013214,9.497761755,10.22134575,10.50183792,8.192328009,9.33787418,5.503782763,10.65475148,8.797564877,11.12690891,13.83016897,9.569308974,13.17310074,13.1180865,7.867880229,8.144134848,6.149262316,8.801846967,13.26738944,8.261638935,8.609749195,7.690327591,8.698962996,9.185280568,7.823114596,9.087729924,7.693841711,4.050206227,7.437207593,9.915293205,7.004313899,6.30339502,7.998287381,10.29152398,11.1972812,15:15
GSM968956,9.113369677,8.730626323,4.761294647,9.163769091,8.68801477,11.66929275,5.28943009,9.494871424,10.73277044,10.38464086,8.606154034,9.759222787,5.681418461,10.11675623,8.718175311,11.25664646,13.64330472,9.867357981,12.80097299,12.82457115,7.879705746,8.402290985,5.453281108,9.223805157,12.94442284,8.112234675,8.565652533,7.872475717,8.961451116,9.130100729,7.841281569,9.329792448,7.417464964,3.76605276,7.251653966,10.12344267,6.900296289,6.004943564,7.230783546,10.03117829,10.95671546,18:15
GSM968957,8.391513657,9.167848396,4.506072228,8.366644954,8.64586358,11.57779951,4.386824587,9.687187148,10.06902424,9.950939717,8.336572216,9.603688289,5.122145787,10.49240123,8.946285463,11.66380568,13.38352854,9.746836492,12.39001161,12.80307608,7.560099253,7.362757803,4.240662558,9.07515748,12.43262483,8.9689971,9.165440116,7.789038508,8.893351636,9.026378614,7.759046529,9.114090271,7.515264841,3.949859142,7.66703549,11.44015587,6.933889342,6.228099412,7.307888305,9.112131389,11.03858101,15:25
GSM968958,8.53942523,9.01262082,4.061621712,8.647700205,8.586131219,11.535705,4.387364728,9.871273119,9.958473153,10.09517546,8.496094594,9.706111792,5.607360736,10.4537802,8.601346177,11.61378009,13.18099893,9.829737935,12.40269439,13.04621172,7.667914765,7.625809599,4.918051841,8.912797562,12.51580779,8.902969102,9.131102598,7.675642274,8.844543754,8.955651674,7.682276331,8.999375512,7.631692684,4.109009811,7.447233318,11.47695887,7.005469274,6.034163337,7.645675581,9.161113021,11.18884481,18:25
GSM968959,8.930589007,9.087979014,4.976580485,8.790875134,8.301093348,11.54678072,4.301387867,9.918564197,9.883014246,10.24470421,8.74133557,9.869056222,5.748590436,10.17969652,7.977534182,11.96051033,13.1180865,9.870987049,12.37041873,13.01988504,7.744796017,7.733867794,4.85819604,9.012369818,12.29560834,8.906693521,9.472337294,7.767345323,8.972094425,9.110638286,7.855764289,9.204646558,7.685087807,3.321400826,7.545926701,11.57508516,7.532910382,6.37683082,7.510821605,9.221115455,11.16714776,21:25
GSM968960,8.953423362,8.722518426,4.937794824,8.762330362,8.287293295,11.60026928,4.594341614,9.895460173,9.782930191,9.940243061,8.670259382,9.630324806,5.389070789,10.14528475,7.989387587,11.71470077,12.59511418,10.0389894,12.613167,12.7688145,7.657305442,7.882989227,4.325963554,9.047921139,12.45930542,9.186980974,9.051215645,7.998508266,8.828254479,9.416610972,8.074847464,9.201930665,7.829425403,2.922595479,7.475549067,11.12149829,7.308009334,6.590140052,7.446335827,9.304359239,11.26285726,0:25
GSM968961,9.007823848,8.764692715,4.533517244,8.749020895,8.251244897,11.41368159,4.67130127,10.03962708,10.14404444,9.905347267,8.574141316,9.695817846,5.397297956,10.33373753,8.156606478,11.96808511,12.48249934,9.812982866,12.435803,12.70165378,7.515474749,7.819092894,4.454055993,8.756842052,12.44457758,9.250387192,9.371898048,7.918315948,8.837807487,9.410987566,7.935980467,9.155703529,7.908329891,3.246172146,7.527858636,11.45377296,7.132655335,6.505769485,7.505761367,9.26581059,10.96051958,3:25
GSM968962,8.916101732,8.962370337,4.49666092,8.871160685,8.537786973,11.44566044,4.851378162,9.824414948,10.55695988,9.639146767,8.659875567,9.577928099,5.416417758,10.38265891,8.018064115,11.8123504,12.95896343,10.15125447,12.54352059,12.68884086,7.604503855,7.944881105,4.431771067,8.929867566,12.29786297,9.118841598,9.541786346,7.711025991,8.893351636,9.395437525,8.060369136,9.06028409,7.931142355,3.710393803,7.699487469,11.39709721,7.140562111,6.533154963,7.481103823,9.322275587,10.94340182,6:25
GSM968963,8.323367648,8.78924415,4.83810149,8.445450079,8.810507125,11.5696556,4.728008168,9.777299103,10.602393,9.816365987,8.439342613,9.20315001,5.512375091,10.90592225,8.323136896,11.68979723,13.42907658,9.84418111,13.06196534,12.89491582,8.259669183,8.001580492,4.281235869,8.853606923,12.75887743,8.961196569,9.109905772,7.726146812,8.697340859,8.956355112,8.292464328,8.984479178,7.601220852,3.783916378,7.765120034,11.33911068,7.29887516,6.525847516,7.477776698,9.548104314,11.06438088,9:25
GSM968964,8.506829508,9.275020436,5.436019986,9.083339641,8.646544799,11.43865964,4.559672054,9.649003379,10.8077908,9.936338523,8.786183598,9.249176616,5.56952954,10.50475238,8.239786619,11.76070019,13.44341245,10.11420888,12.58261322,12.79125747,8.132894235,7.831389321,4.849089005,9.095023562,12.49085439,8.686656238,9.12552226,7.9056869,8.690105039,9.26357483,7.903944992,9.233185785,7.452542974,4.164405829,7.874666856,11.19775846,7.226347366,6.468869599,7.890995085,9.496431716,11.00960803,12:25
GSM968965,8.577294213,9.176156566,4.758507278,8.718858293,9.159391861,11.21220485,4.642687748,10.16308292,10.40450252,9.545429639,8.5688391,9.60203396,5.456895268,10.2052014,8.527708511,11.00193473,13.74292113,10.10001477,12.39953959,12.44530615,7.975984424,7.727071643,6.050494567,9.222819286,12.51004048,9.141449272,8.947452286,7.724185556,8.752726365,9.076121949,7.897175593,9.289549491,8.006909272,4.124490314,7.729466884,10.5666347,7.480219314,6.609429926,7.44838913,9.114325763,10.7837478,14:25
GSM968966,9.001241673,9.907667997,5.187964979,8.829689876,8.826368118,11.37049722,4.612862149,10.51770525,10.03839246,10.08140759,8.198466905,9.952424959,5.637801502,10.30185254,8.150490375,11.63341421,13.17189621,9.611265398,12.35972962,12.69617869,7.920488452,7.405357444,5.087684722,8.998888682,12.08268486,8.751075756,9.068235542,8.365038264,9.375965976,8.792026221,7.647223747,9.413222247,7.570219594,4.013912896,7.508191884,11.28923158,7.597281788,6.28087718,7.597902984,8.653273089,11.30354878,17:25
GSM968967,8.893826517,9.423623865,4.829671978,8.696897081,8.577990961,11.49147265,5.048482665,10.13311658,10.23371781,9.6877167,8.57617767,9.64573282,5.930100848,10.14557796,7.981679627,11.54786605,13.47811254,10.09028746,12.63932429,12.73117936,7.716141072,7.753089542,4.713612196,9.183821742,12.1243507,8.835213158,9.265590489,8.045289799,8.946745147,9.040437044,7.585453584,9.093827496,7.825491957,3.261575144,7.72772746,10.77834878,7.511484629,6.722545744,7.718540494,8.962610342,11.07693686,20:25
GSM968968,8.905515241,9.152583414,4.192795952,8.670921114,8.825133866,11.30974717,5.032215369,10.18573323,10.31743102,9.578718948,8.378747366,9.658248711,5.522031294,9.993651417,7.974450002,11.43364446,12.9570022,10.13970657,12.44380735,12.62753694,7.987416612,7.777307342,3.552809845,9.074472242,12.38921659,9.014492696,9.381581322,7.907405008,8.871869838,9.187738187,7.737993304,9.166419375,7.957324342,3.748776457,7.441888698,10.45982393,7.299786863,6.506640304,7.168144113,9.116429067,10.74979063,23:25
GSM968969,9.054829776,9.041169909,4.370982683,8.772173843,8.620138081,11.24250747,4.891521695,10.1381698,9.778709629,9.466852367,8.587054049,9.650351253,5.267558171,10.04970766,8.033428154,11.47231374,12.79710517,10.13344565,12.37428611,12.39873814,7.69669829,7.814625053,4.614534413,8.892181093,12.44136302,9.294061409,9.330294222,7.805899806,8.828718982,9.29479431,7.925868431,9.26508409,7.957097696,2.960300475,7.442796181,10.70615189,7.318370155,6.701036834,7.462721093,9.026615899,10.79453906,2:25
GSM968970,9.002914082,9.031109338,4.415200239,8.501110579,8.521040054,11.28732647,4.444507763,9.96238118,10.61325983,9.374496005,8.6875499,9.744608304,5.204559143,10.01241759,8.171214339,11.56482915,12.75086581,10.04453531,12.31504415,12.40517498,7.509508527,7.803304257,4.516780412,9.008800568,12.43502777,9.17148838,9.229544198,8.066422408,8.986384743,9.309154462,7.768227437,9.207713559,8.159740784,3.016694931,7.412243482,10.65586911,7.229700856,6.534813685,7.158714154,8.999122708,10.5874452,5:25
GSM968971,8.560378596,9.436278918,5.024617955,8.726061711,8.901761288,10.92466408,4.590920019,10.26594884,10.97431925,9.428550048,8.485581885,9.580525452,5.468257571,10.43848518,8.416522525,11.26241796,13.71869627,10.07205349,12.60053131,12.48418509,7.8289965,7.773796809,3.663161033,9.011393535,12.3040024,8.890150823,9.604725116,7.655998663,8.884261286,8.932969753,8.100025188,9.377553526,7.79432406,2.870088606,7.564246681,10.94096744,7.235013565,6.386837021,7.213857184,9.422511527,10.8676627,8:25
GSM968972,8.932255545,9.756125155,5.087952371,9.107075877,8.653723871,11.34003009,4.70471392,10.00021919,11.18011067,9.65306332,9.046708306,9.447789432,5.926184306,10.11705478,8.392667557,11.65769067,13.98368965,10.27999966,12.58975636,12.43180575,8.219773244,7.987416612,5.00188356,9.270774992,12.11354992,8.592002175,9.065554482,8.249206248,9.008550852,9.272214547,7.778375696,9.381065991,7.528529625,4.134693942,8.341586499,11.10202362,7.469800499,6.858149786,7.94377735,8.869045202,10.70536718,11:25
GSM968973,9.352069761,9.313183176,5.112155207,8.753178367,9.082126137,11.94791711,6.04075738,9.729236826,10.67387899,11.11404426,9.581823877,10.37153476,6.118370917,10.35751417,7.571543105,12.29485771,13.55518702,9.882394756,13.33842539,13.46350922,8.127088259,9.133254267,5.994920799,9.242989834,12.94760117,8.345467237,8.57139832,8.015784319,8.825617394,10.05153451,8.522210542,9.274247401,7.81778009,5.462810903,7.118679659,10.20488029,7.684653374,7.071718991,8.022336358,10.39111038,11.81357617,15:55
GSM968974,9.307114257,9.477598301,4.801550589,8.602911639,9.014492696,11.89429246,6.13367658,9.65252123,10.6585166,10.81837759,9.509950225,10.52625998,6.140197937,10.31811135,7.364802958,12.08472426,13.88533635,10.01123405,13.26362506,13.26997219,8.261424068,9.059593218,5.868778533,9.183821742,12.7639182,8.588434549,8.661279533,7.559662871,8.758440844,10.06689998,8.674648205,9.398788105,7.892728432,5.260374796,7.244440654,10.04632551,7.865677522,7.051838375,7.452970442,10.36087885,11.40854261,18:55
GSM968975,9.550994045,9.750258064,4.542914956,9.120056374,8.834079747,11.57236004,6.357119137,9.612348874,10.49691929,10.08761597,9.813544613,10.75888048,6.067856494,10.14063579,7.462302622,12.23225045,13.22735231,10.24436208,12.68884086,13.10881762,7.879037729,8.721117853,5.362793551,9.316250541,12.60147203,8.429919631,8.6413033,7.889243474,9.063152755,10.25710348,8.522661557,9.05290689,7.737779276,4.264713006,6.847591117,10.32621614,7.287245842,6.872375418,7.553563329,10.03363219,11.17072014,0:55
GSM968976,9.150888492,9.468454923,4.06702362,8.012214546,8.938199282,11.56701254,5.760650649,9.509950225,11.14793586,9.958763481,9.291554537,10.99136041,6.05317993,9.942300641,7.69669829,12.09638268,13.10662555,10.41328296,12.64562589,12.81871879,7.780814439,8.907620162,5.754357283,9.156693149,12.62479943,8.746238993,9.334618813,7.349362536,9.098867327,9.969553233,8.80793375,9.615077831,7.759934037,4.780759171,6.306012701,9.917379425,7.506204762,6.261252126,7.433695087,9.898395656,10.90016856,3:55
